date,ISRG,RSX,US_Transportation,Russell2000,US_Biotech,Google,V,US_Consumer_Staples,US_Consumer_Discretionary,BAC,ISRA,SYK,NOW,ERUS,LLY,COST,BKNG,MRK,TSM,ICLN,ORCL,TAN,AMZN,INTC,US_Tech_Sector,APPLE,TMO,SHE,ADSK,NEE,MSFT,UBER,Rebuilding_America_Grid_Chips,GenderDiversity,Nasdaq100,AMD,NVDA,US_Regional_Banks,XOM,CVX,US_Industrials,IBM,LargeTech,AIEthics,US_Homebuilders,GS,US_Communication_Services,PANW,US_Real_Estate,US_Financials_Sector,US_HealthCare_Sector,CircularEconomy,AI_Infrastructure_Stack,US_Banks,SupportUkraine,NFLX,JPM,TSLA,COP,US_Materials,DHR,GOOGL,VeteranFriendly,Tesla,META,CRWD,SHOP,AVGO,REGN,US_Energy,US_Utilities,DowJones30,PHO,EIS,S&P500_ETF,FRDM,S&P500,NVO,SupportIsrael,MS,LGBTQEquality,UNH,MA,SLB,AAPL,HydrogenCCS,SAP,ASML,JNJ,CRM,CleanWater,BLK
2020-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-06,-1.4175818462037415,-0.9153247485354621,-0.30631774683844704,-0.4833466759824989,-0.4662710567500672,-0.9192280769836247,-0.5576720694592474,-0.5291809282256477,-0.3289564818580004,-1.0085637540960368,-0.336848128191114,0.31024356039530687,-0.4018521629611027,-0.9182458930818371,-0.26576479532813835,-0.5592788901927492,-0.3419325756417013,-0.5633345171692117,-0.5062906684485391,-0.13994897115928717,-0.18426216176323784,-0.08745635253228912,-1.1108124739266478,-0.5875009593481417,-1.1431276619011221,-1.7111591976769147,-0.28619960533301514,-0.47487293972041655,-1.0280781982277332,0.05316477712760115,-1.370933251411055,0.8057281246230064,-1.1018171756143613,-0.969099406639029,-1.2162077312968145,-1.0224191932554527,-1.4252638707504595,-1.020871133905421,-0.5790840721703994,-0.9114355584570966,-0.47112008187270016,-0.22331302254600116,-1.2762551902754882,-0.9260942811977091,-0.11837446243294636,-1.0128204277832231,-0.6639760964829655,-0.18280770725156437,-0.31825288605866753,-0.6467035486045991,-0.4132462291583261,-0.19680774137420531,-0.9278524575533686,-1.0759349147000719,-0.9748882990593399,-0.43937966146226914,-0.8770249327478274,-5.558394813761791,-1.2708217971899582,-0.4716438483523877,-0.05472016775068811,-0.9192280769836247,-0.6384468496952844,-5.558394813761791,-1.0336349619979979,0.08778826975122112,-1.449775062265246,-0.8621622290538644,-0.8020085813994604,-0.9188877453721433,-0.13915060257111422,-0.5666017245207655,-0.5414300258068883,-0.6059464330348319,-0.6877728029823782,-0.03299024346345991,-0.6987572891500538,-0.10762719078186711,-0.9806400308686736,-1.2194008678503176,-0.9507503656172589,-0.38206292362601424,-0.38429494227675276,-1.2187068943046886,-1.7111576335101075,-0.3090454257141273,-0.7488321323652625,-1.384511590773918,-0.2242689307802026,-1.335826500113091,-0.4013756818554648,-0.5381897612759867
2020-09-07,-2.835163692407494,-1.8306494970709242,-0.612635493676883,-0.9666933519649867,-0.9325421135001455,-1.8384561539672384,-1.1153441389184837,-1.0583618564512842,-0.6579129637159897,-2.0171275081920848,-0.6736962563822391,0.6204871207906137,-0.8037043259221943,-1.8364917861636298,-0.5315295906562767,-1.1185577803854874,-0.6838651512834026,-1.1266690343384345,-1.0125813368970893,-0.27989794231859655,-0.3685243235264757,-0.17491270506457823,-2.2216249478533068,-1.1750019186962946,-2.2862553238022443,-3.422318395353796,-0.5723992106660303,-0.9497458794408331,-2.056156396455444,0.1063295542552023,-2.741866502822099,1.6114562492460127,-2.203634351228767,-1.9381988132780248,-2.432415462593629,-2.0448383865109165,-2.850527741500941,-2.041742267810853,-1.1581681443408098,-1.8228711169142042,-0.9422401637454114,-0.4466260450920023,-2.552510380550954,-1.852188562395396,-0.23674892486589272,-2.0256408555664573,-1.327952192965931,-0.36561541450311763,-0.6365057721173351,-1.2934070972091982,-0.8264924583166411,-0.39361548274843283,-1.8557049151067484,-2.151869829400155,-1.9497765981186688,-0.8787593229245494,-1.754049865495666,-11.116789627523572,-2.5416435943799054,-0.9432876967047754,-0.10944033550137622,-1.8384561539672384,-1.2768936993905577,-11.116789627523572,-2.067269923996007,0.17557653950242003,-2.8995501245305366,-1.7243244581077066,-1.6040171627989208,-1.8377754907442756,-0.27830120514223955,-1.13320344904152,-1.082860051613821,-1.2118928660696748,-1.3755456059647564,-0.06598048692694203,-1.3975145783001075,-0.21525438156373422,-1.961280061737325,-2.4388017357006464,-1.9015007312344956,-0.7641258472520285,-0.7685898845535166,-2.437413788609377,-3.4223152670202373,-0.618090851428299,-1.497664264730536,-2.769023181547836,-0.4485378615604052,-2.6716530002261485,-0.8027513637109296,-1.0763795225519734
2020-09-12,-2.4637881513261406,-0.289835337952582,1.227378605195062,-1.055473492123138,1.1009333677227007,-3.4055001207788593,-0.6936105532482362,-0.6212282934102475,-0.06195179618185831,-2.63239398304006,-1.2876542504200228,2.496207194854816,0.3134161231419297,-0.108614858565792,-1.4063334591680854,-1.2329117869038009,-6.654526757725032,-0.21838103247883156,1.1048919126016576,1.6327232549688375,3.941392571941904,3.9354811252013233,-4.499771386067886,-0.9322971548174408,-2.5987987255197353,-4.881236368480868,5.719972836764975,-1.3639423571144338,-1.3981307412463284,0.698874767329638,-3.2469585348761987,11.319999898684552,-2.275564100323668,-1.8622661559072884,-2.9097821313439076,-5.3215127218090625,-0.3592344037502415,-4.153204985255665,-5.237431116108937,-4.475082241091721,0.6259913932199046,-0.2929746636653352,-4.011274225683259,-3.2314880313157324,4.531450432685302,-3.7184298504644886,-2.469904457819583,3.6774088939820704,-0.8164069435137922,-1.210487863202192,-0.16624104396356643,3.854316269676028,-1.6406242694222972,-3.934826999962193,-2.3752767825496623,-6.556308192586291,-1.0556668628345367,-2.0033618196883207,-6.109366889444045,1.9424650443922387,4.793292654983294,-3.4055001207788593,-0.8748885512140259,-2.0033618196883207,-4.781664739014147,1.3727039314280765,-4.04939627523766,0.19062122616229082,-4.256956322945349,-5.351746204109653,-0.14757987396806227,-0.6945141651224729,0.08281958569413828,-2.3985267552490974,-1.3824213350960846,0.12645491577190082,-1.4110331892390193,2.2755193966097043,-2.3137300219615575,-2.8004590975793775,-2.460608860092861,-1.8394104447521653,-0.22797975935023862,-6.0498750660984975,-4.881218473039928,0.173853807859925,1.0753392403612727,-0.07427012511448394,-0.19390862313007906,-2.8099012538501555,1.3547766201145839,-3.2669735711390535
2020-09-13,-1.8293067475215419,0.06104474147665684,1.5584962823932846,-0.19399432358108148,2.8934900773931904,-3.5529346674909146,0.010644193341291519,-0.40648926977623345,0.29029066032912887,-2.3152398007094233,-0.2460617536525378,3.0830513794408043,1.2170739251756935,0.19746795157977726,-1.2048012990098167,-0.8663640174963461,-6.639701955501032,-0.1035000042197809,1.8181620226995543,2.565707972093878,5.415484953372696,5.412499352620959,-4.635318690974499,-0.845265034632281,-1.9223494662571228,-3.939463688963618,5.980206862581161,-0.8235124496538737,-1.0597569378205662,1.1517817951568254,-3.029297255402763,12.284887182552184,-1.541364807686496,-0.9609918762182423,-2.349407080514687,-4.680958748962272,1.5364135954426539,-3.3669577240563076,-5.44332076434908,-4.639308331520519,1.0777578788267128,-0.12087245612499853,-3.793851860066466,-3.2215755886861097,5.09966339545922,-3.6513938100013577,-2.3449873752246275,4.072783551827808,-0.013865785320865687,-0.7594604115241155,0.308745694898227,4.426149613897801,-1.1000798325866645,-3.227784490032193,-2.294950745723079,-6.93064797290176,-0.6009133514511822,1.9415371427073946,-5.723412129555339,2.4309967518320708,5.312452426114467,-3.5529346674909146,-0.457959446013112,1.9415371427073946,-4.836458299723578,1.9632868525313096,-3.4471043386898437,0.4222120178776434,-3.130872441391419,-5.110560962498967,0.307823691926834,-0.28524196528655343,0.465004901052124,-1.2750057209955812,-0.9513335892083918,0.6080149512180055,-0.9940695606035388,2.3831539573141436,-1.8417064255240922,-2.2883723950300583,-2.0971109123649856,-1.0759150687421615,0.6160275451819519,-5.770324818959416,-3.939458937402285,1.0521532178155768,1.3133619615184777,0.7268619416405997,-0.06573714350693871,-2.340424794632623,1.602820687957851,-2.900170622428
2020-09-16,-4.636192318543819,1.7391419178209189,3.493068462511606,1.811738477242275,5.812898279511458,-3.4922966339253736,0.7886014637235705,-0.7745987018924039,0.9016316747391118,-2.5689631465739327,1.4835604685245363,8.865770645385208,1.6637037078110817,2.399289784221037,0.2990038236408976,-0.26476177385655886,-5.470114319308472,1.6869013890607354,5.88120950255262,6.111014516633673,8.633299433418728,10.115635488730156,-5.5341180157386205,1.1699736112032566,-1.8110165118591315,-5.713686490393711,6.186616307438353,0.018531124216170092,-0.3196584430528393,1.0388335255230974,-2.9819861334489883,12.384358455398292,-0.5749602385051178,-0.9702502621935172,-1.985400728687603,-5.5678719231639695,0.557445947188695,-3.392308928170329,-2.689503272854221,-3.239318231192412,2.626651792483603,1.7967338994427262,-4.436962179809134,-3.1862388992374258,7.1073450190087595,-3.9004035346355104,-1.5520029116145473,4.952807354032851,2.781256198915072,-0.5472087773774503,0.7457400842801665,5.202707879368362,-0.746476111265848,-3.38147235833659,-2.3995092758972825,-5.825796102504388,-2.8454162067398925,11.473210666308976,-0.9319120519007185,3.496404239057349,5.383701759660919,-3.4922966339253736,0.11125696583280664,11.473210666308976,-5.8310650486026905,4.668789065159729,-7.708672179390009,1.9987767831122438,-1.1450356586811594,-1.772655813161994,1.302976134536138,0.30252046028720336,1.7134842268595518,-0.20828471896204848,-0.414424639106703,1.673692164856977,-0.5198080171920916,4.489543106387628,-2.0793535612195435,-1.776285692480728,-1.2658279662942085,-0.9747005930482722,2.43385542692216,0.5372873236529241,-5.713675231361137,3.8705216079564675,0.4581561012756419,-0.006202561465151746,0.09612119101252148,-0.2954041923802331,1.9467822570317317,0.021797157989689175
2020-09-17,-6.087222366899592,1.6476126902200017,3.4426239276748483,1.0686292694475075,5.4009943397133275,-5.091089189858911,0.8573853056438319,-1.4034902916361336,-0.516444912781866,-3.520458310013419,0.7095299289506807,6.726874681657602,1.1709973763615933,2.191947293252583,1.3022327539904621,-1.6720234850772564,-6.487793009151699,1.7701142794217972,4.86598758971728,4.120682500635597,8.183900195860993,6.5202624011543975,-7.663064234329631,1.0695355167115173,-2.6244867582104203,-7.218837036445924,5.954107118436891,-1.1542065665182677,-1.9568045439948167,0.7396948202858855,-3.994516929601055,10.593852776653545,-0.9880965232829442,-1.6445323643205056,-3.5165964837764907,-5.70337402633414,0.14764410633927305,-3.924940249852038,-2.7152600587024733,-2.9560200613264587,2.833168144889875,2.3703691500239543,-6.002142287778933,-4.6337200668466245,5.554221230923684,-6.701807975031427,-3.3606370973010002,2.640081137157946,0.5119573655216092,-1.5819344551447956,0.4132462291583039,4.357255670798854,-1.4026419779713417,-3.688902105793501,-3.6902373093541496,-8.484451777890955,-3.9563440710145947,6.8478388544371604,1.9203683540878647,4.260380901956173,5.434590308507925,-5.091089189858911,-0.046213835552999516,6.8478388544371604,-8.940010234454654,2.6177180021453417,-9.212142908947296,1.6875580482462738,-1.8658508556978926,-1.6279514212472757,0.47649177205870696,-0.218542213575168,1.5861421809260312,-0.9089081204523453,-1.290317872784752,0.8948608778674094,-1.3566717896062341,6.9649337504498865,-2.612321290480968,-3.50456110559928,-2.567132120000082,-1.4721900857019743,1.7087383316193083,0.013098923766641235,-7.218852232791817,-0.14575289829718008,1.3807871201774402,1.1968665850930593,-0.7335333426047308,-2.7104354698272326,2.3679849085266325,-2.3499458699844045
2020-09-18,-9.576865878518214,0.09155087595180689,2.1265999600535324,0.8055564365227807,5.937214010846459,-7.385560142079727,-0.4495776247063654,-2.3084739590447767,-1.9004198922977444,-4.053264289749848,0.6235175087386358,4.108783819210182,1.0127105857684615,0.02960331932702065,2.431759269661349,-2.5192784568461857,-9.361896561785866,1.9721350324477749,2.71516955731963,3.996269375265671,7.410920243038888,7.317076993948302,-9.314778918429257,0.2058532743288266,-4.302782901963786,-10.161873362321593,5.004523898962399,-1.7875360763043635,-2.751619363679847,-0.19734694719644175,-5.186840028672812,10.772896514273533,-1.854459751154225,-2.950944473126027,-4.7479558785131,-7.698942765468885,-2.056038045978925,-4.635081949520581,-4.285161766594159,-3.6703942245473575,1.6843744051707077,0.600274721317251,-8.026656331196769,-6.183155046479727,4.5504054886581935,-6.687412108855995,-4.289374960108338,2.712349878402298,-1.48058597416878,-1.7809156880178478,0.2612611416457744,3.7705346390251027,-2.5911077907446733,-4.580378159316034,-5.625873081150001,-8.531167282207042,-4.160958919760116,11.571626519058299,1.2990882625717903,2.4673690864428055,5.007058539491505,-7.3855699392630925,-1.2112890150638655,11.571626519058299,-9.758349925418198,4.892251776045242,-6.023780452991279,-0.032617025884373874,-3.5610505447116525,-2.727719656512795,-1.2945418539153652,-1.0711794048750778,0.28665639656382247,-0.7574388058435022,-2.4267229704190263,0.6339818620303639,-2.459758877074203,6.765061450151233,-3.7847942583174365,-3.8310224012693794,-4.412910592990182,-0.4901066214288541,0.45921072903172266,-1.8214998581822406,-10.161862323315173,0.461205377431817,1.2038288254656582,1.0864995380055475,0.6222201278394124,-3.4067041234701834,1.6537781935718865,-0.834659164476026
2020-09-19,-10.203069680997379,-0.8542908312342612,1.2761310801630898,-0.3715652822880666,5.03316692354121,-7.831266670570846,-1.294684356671072,-2.5568983635886333,-2.37276182808126,-4.992052628812626,0.29861393807031344,3.5253025765798807,1.665930767462398,-0.8392749515210962,1.7695627698007144,-2.1701222010862997,-10.755261957203654,0.9105416154311596,2.868789569534158,3.706012096436573,8.052085753593419,7.297642248941116,-9.257900749280667,0.09204050795410534,-4.037600747273373,-9.25373636353446,4.712473330134914,-2.2779824181477837,-2.3902090734745474,-0.28383066966138903,-4.847756072388753,10.146220665088634,-1.9497533409461698,-3.0221660894914515,-4.671813371439737,-6.463005320205594,-1.17750840844566,-6.13134289274474,-4.937156831848477,-4.454553979788145,0.5592406739652889,-0.08536398261587141,-7.814827953759607,-6.439524685179765,3.919059980643591,-6.824694189521042,-4.662754851847383,2.8554796757017664,-2.359407694802773,-2.6012430898128103,-0.3561400329909037,3.160203108321258,-2.6782528311900866,-6.0063500666648455,-5.913612789697343,-7.402954689816643,-5.148431460809744,12.180603485835784,-0.12236565800394228,1.3175606181037525,4.922226407544317,-7.831269936298623,-2.016927130923052,12.180603485835784,-10.280082141362767,6.6746439404074875,-5.101055248495079,-0.47102179815192713,-3.534416382015171,-3.8024453250423917,-1.4992588133270313,-1.6769900218972733,-0.3543118327646977,-1.1866492613126334,-2.7887050226065413,0.16279406083965497,-2.8359747711501404,6.534433410091078,-3.7495716748178753,-4.931997913359676,-4.42497366437088,-1.4409914723642947,-0.28092087569862034,-4.372500107320798,-9.253729676428957,0.23647065809833112,0.30438077180343637,0.7443336578581317,-0.2950997570240643,-3.1056529895804097,1.3606657111165266,-1.0916590822843575
2020-09-20,-10.829273483476577,-1.8001325384203182,0.42566220027262514,-1.548687001098914,4.129119836235939,-8.276973199061954,-2.139791088635734,-2.805322768132479,-2.845103763864776,-5.930840967875417,-0.026289632597975565,2.941821333949579,2.3191509491563123,-1.7081532223692464,1.1073662699401021,-1.8209659453264138,-12.148627352621421,-0.1510518015854223,3.0224095817486862,3.4157548176074526,8.693251264147971,7.278207503933931,-9.20102258013209,-0.02177225842061592,-3.772418592582971,-8.345599364747326,4.420422761307452,-2.768428759991226,-2.0287987832692367,-0.3703143921263585,-4.508672116104762,9.519544815903714,-2.0450469307381147,-3.093387705856876,-4.5956708643663635,-5.227067874942315,-0.298978770912417,-7.627603835968911,-5.589151897102774,-5.238713735028888,-0.5658930572400966,-0.7710026865490271,-7.602999576322467,-6.6958943238798145,3.2877144726289664,-6.96197627018611,-5.036134743586418,2.998609473001257,-3.2382294154367774,-3.421570491607795,-0.9735412076275929,2.549871577617413,-2.765397871635489,-7.432321974013689,-6.201352498244683,-6.274742097426255,-6.135904001859382,12.789580452613292,-1.5438195785796638,0.16775214976467723,4.837394275597129,-8.276969933334177,-2.8225652467822604,12.789580452613292,-10.801814357307327,8.457036104769733,-4.178330043998901,-0.9094265704194804,-3.507782219318656,-4.877170993572011,-1.703975772738675,-2.282800638919469,-0.9952800620931734,-1.6158597167817534,-3.150687074794045,-0.30839374035103173,-3.2121906652260557,6.303805370030924,-3.714349091318303,-6.032973425449962,-4.437036735751576,-2.3918763232997575,-1.02105248042893,-6.923500356459355,-8.345597029542763,0.011735938764867448,-0.5950672818588076,0.40216777771071577,-1.2124196418875521,-2.804601855690625,1.0675532286611666,-1.348659000092678
