date,ISRG,RSX,US_Transportation,Russell2000,US_Biotech,Google,V,US_Consumer_Staples,US_Consumer_Discretionary,BAC,ISRA,SYK,NOW,ERUS,LLY,COST,BKNG,MRK,TSM,ICLN,ORCL,TAN,AMZN,INTC,US_Tech_Sector,APPLE,TMO,SHE,ADSK,NEE,MSFT,UBER,Rebuilding_America_Grid_Chips,GenderDiversity,Nasdaq100,AMD,NVDA,US_Regional_Banks,XOM,CVX,US_Industrials,IBM,LargeTech,AIEthics,US_Homebuilders,GS,US_Communication_Services,PANW,US_Real_Estate,US_Financials_Sector,US_HealthCare_Sector,CircularEconomy,AI_Infrastructure_Stack,US_Banks,SupportUkraine,NFLX,JPM,TSLA,COP,US_Materials,DHR,GOOGL,VeteranFriendly,Tesla,META,CRWD,SHOP,AVGO,REGN,US_Energy,US_Utilities,DowJones30,PHO,EIS,S&P500_ETF,FRDM,S&P500,NVO,SupportIsrael,MS,LGBTQEquality,UNH,MA,SLB,AAPL,HydrogenCCS,SAP,ASML,JNJ,CRM,CleanWater,BLK
2020-08-29,1895900.0,3751132.6666666665,509733.3333333333,13931433.333333334,2594933.3333333335,23752666.666666668,8008833.333333333,7132533.333333333,2596033.3333333335,47449666.666666664,2266.6666666666665,989600.0,1170900.0,238664.66666666666,2878633.3333333335,1520500.0,320933.3333333333,6732457.0,7070633.333333333,3205200.0,11970366.666666666,1156733.3333333333,66532666.666666664,38961166.666666664,7537533.333333333,200320900.0,1402533.3333333333,4966.666666666667,1069566.6666666667,5083466.666666667,27120000.0,16877266.666666668,,,30787666.666666668,57367500.0,525053333.3333333,6776033.333333333,30737933.333333332,8017766.666666667,10185300.0,3844782.3333333335,,,2045000.0,3480333.3333333335,2122333.3333333335,8169600.0,2230033.3333333335,50200066.666666664,5680100.0,,,3032000.0,,4592133.333333333,13910933.333333334,319186400.0,5427300.0,2633500.0,1686097.0,23752666.666666668,,319186400.0,17219966.666666668,5292333.333333333,12671333.333333334,17135666.666666668,692166.6666666666,15980566.666666666,8994533.333333334,3167033.3333333335,56800.0,7400.0,54425666.666666664,4266.666666666666,4028433333.3333335,1292266.6666666667,,8504733.333333334,,3369533.3333333335,3679200.0,12941233.333333334,200320900.0,,330433.3333333333,504566.6666666667,5718033.333333333,24048700.0,,484566.6666666667
2020-08-30,1851100.0,4606970.333333333,464266.6666666667,15491466.666666666,2760966.6666666665,25087333.333333332,8667866.666666666,7396866.666666667,3054266.6666666665,48432933.333333336,2633.3333333333335,1033100.0,1280700.0,371822.3333333333,3654666.666666667,1553700.0,321066.6666666667,7330865.0,8441766.666666666,2945400.0,15326933.333333332,953266.6666666667,75125333.33333333,42537633.333333336,8528766.666666666,213011800.0,1480066.6666666667,5033.333333333333,1140133.3333333333,5548533.333333333,27947100.0,15928933.333333334,,,33554333.333333332,74011700.0,512946666.6666667,6965666.666666667,27998766.666666668,8727633.333333334,10046700.0,4447382.666666667,,,2477600.0,3263266.6666666665,2425366.6666666665,8517000.0,2876366.666666667,51229533.333333336,6200600.0,,,3108600.0,,4766766.666666667,14065166.666666666,337154800.0,5796500.0,2844100.0,1807545.0,25087333.333333332,,337154800.0,17282533.333333332,6983366.666666666,11967666.666666666,19682333.333333332,800133.3333333334,17386033.333333332,9491166.666666666,3618566.6666666665,66900.0,8600.0,60262433.333333336,6933.333333333333,4188356666.6666665,1157133.3333333333,,8265666.666666667,,3855566.6666666665,3813700.0,13268766.666666666,213011800.0,,368066.6666666667,518933.3333333333,6040366.666666667,20029400.0,,533133.3333333334
2020-09-05,2646525.0,7124885.75,1191000.0,29576050.0,4634750.0,55395500.0,13479425.0,15782750.0,6904000.0,93460700.0,775.0,1167850.0,2451300.0,169413.5,4359150.0,2453825.0,371200.0,9293664.0,13117400.0,3597925.0,15141100.0,1506700.0,162198000.0,42426975.0,29436625.0,307297050.0,2020775.0,14000.0,2489850.0,7225200.0,57979150.0,21531325.0,58772700.0,1684309825.0,117861400.0,75439775.0,1296695000.0,12373850.0,28098475.0,11623075.0,19952725.0,6083771.25,582869700.0,310622696.25,3900650.0,3895350.0,9564600.0,11753250.0,8686825.0,104501025.0,13451675.0,8796175.0,1728510000.0,4084575.0,404722641.0,7595750.0,25271275.0,334823550.0,8548625.0,12530625.0,3899721.75,55395500.0,84224025.0,334823550.0,28966275.0,9875675.0,31288000.0,50556750.0,708625.0,38060450.0,17045925.0,6554375.0,52000.0,8900.0,132983550.0,4250.0,4502622500.0,2499400.0,1823402475.0,9796400.0,451876421.25,2824375.0,6034825.0,15457575.0,307297050.0,41015175.0,773225.0,1289975.0,7589275.0,14588125.0,6173821.75,825850.0
2020-09-06,2805450.0,6991195.5,1150800.0,28533300.0,4339100.0,54941000.0,13715250.0,15960700.0,7138100.0,87300000.0,650.0,1291000.0,2222600.0,193312.0,4356500.0,2350650.0,363100.0,9227640.0,12596100.0,3143750.0,15585000.0,1320000.0,148760000.0,41535550.0,27601150.0,281986900.0,1852250.0,13100.0,2275100.0,7202800.0,56294200.0,25582050.0,62305000.0,1489948550.0,111763800.0,68611750.0,1129706000.0,11829100.0,31564450.0,12729550.0,18273050.0,5872505.5,541982100.0,293466555.5,3633800.0,4121800.0,9089300.0,11778900.0,8065550.0,97896550.0,12187850.0,8652450.0,1530926100.0,3825750.0,377151862.0,6921400.0,24217050.0,338681400.0,8811950.0,11098050.0,3603170.5,54941000.0,84301450.0,338681400.0,27598850.0,8904750.0,27875000.0,42599500.0,701850.0,41779900.0,16195750.0,5962950.0,55600.0,8000.0,126810800.0,3200.0,4566525000.0,2546400.0,1627011750.0,10179800.0,424612805.5,2747750.0,5498450.0,15530850.0,281986900.0,38851050.0,843950.0,1373650.0,7978450.0,14801950.0,6276770.5,829600.0
2020-09-07,2964375.0,6857505.25,1110600.0,27490550.0,4043450.0,54486500.0,13951075.0,16138650.0,7372200.0,81139300.0,525.0,1414150.0,1993900.0,217210.5,4353850.0,2247475.0,355000.0,9161616.0,12074800.0,2689575.0,16028900.0,1133300.0,135322000.0,40644125.0,25765675.0,256676750.0,1683725.0,12200.0,2060350.0,7180400.0,54609250.0,29632775.0,65837300.0,1295587275.0,105666200.0,61783725.0,962717000.0,11284350.0,35030425.0,13836025.0,16593375.0,5661239.75,501094500.0,276310414.75,3366950.0,4348250.0,8614000.0,11804550.0,7444275.0,91292075.0,10924025.0,8508725.0,1333342200.0,3566925.0,349581083.0,6247050.0,23162825.0,342539250.0,9075275.0,9665475.0,3306619.25,54486500.0,84378875.0,342539250.0,26231425.0,7933825.0,24462000.0,34642250.0,695075.0,45499350.0,15345575.0,5371525.0,59200.0,7100.0,120638050.0,2150.0,4630427500.0,2593400.0,1430621025.0,10563200.0,397349189.75,2671125.0,4962075.0,15604125.0,256676750.0,36686925.0,914675.0,1457325.0,8367625.0,15015775.0,6379719.25,833350.0
2020-09-12,1256400.0,5774124.0,1457066.6666666667,21231100.0,3375966.6666666665,34690666.666666664,8869500.0,8940666.666666666,3458233.3333333335,47739666.666666664,4033.333333333333,911433.3333333334,1075266.6666666667,301923.6666666667,3025100.0,1573833.3333333333,380866.6666666667,7639500.666666667,7599366.666666667,1224000.0,43516200.0,449633.3333333333,98117333.33333333,28626566.666666668,16510500.0,167290233.33333334,1512900.0,7000.0,1087066.6666666667,3927333.3333333335,32538666.666666668,27425933.333333332,39305800.0,1039639800.0,60714400.0,52324900.0,825200000.0,7819533.333333333,26602366.666666668,11882533.333333334,13963533.333333334,3743878.3333333335,332636900.0,189731078.33333334,3044533.3333333335,2503233.3333333335,4753200.0,8676000.0,4698533.333333333,63197466.666666664,7791833.333333333,10036066.666666666,1080522833.3333333,1650233.3333333333,232354092.66666666,5809833.333333333,15528666.666666666,204455600.0,6324733.333333333,8408400.0,2068639.3333333333,34690666.666666664,60687233.333333336,204455600.0,20640533.333333332,4263766.666666667,16488666.666666666,17057000.0,796800.0,23412933.333333332,11932066.666666666,2648900.0,29900.0,5400.0,78322033.33333333,1266.6666666666667,3753253333.3333335,1510733.3333333333,1141397700.0,8917200.0,249899445.0,2655766.6666666665,3085633.3333333335,9060500.0,167290233.33333334,18717866.666666668,386900.0,644366.6666666666,4081733.3333333335,5055200.0,4019439.3333333335,651066.6666666666
2020-09-13,1212600.0,5386335.0,1056133.3333333335,21611200.0,4182433.333333333,38675333.333333336,10300000.0,7668833.333333334,3118266.6666666665,47771033.333333336,5466.666666666666,920266.6666666666,1254833.3333333333,191067.33333333334,3048800.0,1548066.6666666667,378933.3333333333,8107747.333333333,7345233.333333333,1372100.0,46811800.0,512866.6666666667,94354666.66666667,27919533.333333332,14437800.0,153720166.66666666,1282600.0,5600.0,1181933.3333333333,3921866.6666666665,31457233.333333332,27720966.666666668,39934000.0,1214425900.0,49619800.0,49886800.0,1013472000.0,7886966.666666667,26366133.333333332,10032666.666666666,11802666.666666668,3776443.6666666665,318207400.0,190630843.66666666,2656866.6666666665,2630066.6666666665,3997400.0,7839000.0,3952066.666666667,57109233.333333336,6819366.666666667,9109733.333333334,1263780366.6666667,1592666.6666666667,214743198.33333334,6584466.666666667,17273033.333333332,226758700.0,5880366.666666667,7094900.0,2004794.6666666667,38675333.333333336,60547566.666666664,226758700.0,22367166.666666668,4243433.333333333,16554333.333333334,16752000.0,779500.0,21428566.666666668,11197833.333333334,2510300.0,31600.0,7200.0,71963866.66666667,1133.3333333333333,3796416666.6666665,1409666.6666666667,1325681900.0,8864700.0,238342677.0,2225633.3333333335,3250866.6666666665,9486800.0,153720166.66666666,18098233.333333332,388000.0,610033.3333333334,4228766.666666667,4655200.0,4071194.6666666665,641233.3333333334
2020-09-16,2312400.0,7811320.0,1532400.0,22178400.0,2507200.0,22128000.0,6135000.0,7270700.0,2607900.0,64598600.0,22100.0,2038000.0,1506900.0,283591.0,3618800.0,1656500.0,382300.0,10380230.0,14492600.0,3249900.0,21223300.0,875500.0,90244000.0,26531400.0,9818500.0,154679000.0,1842700.0,6200.0,1092500.0,19501600.0,26328100.0,21787100.0,51825100.0,750013300.0,42321000.0,38393500.0,556384000.0,7468800.0,30890900.0,13019000.0,10296200.0,3962666.0,293379100.0,171846166.0,4168300.0,3571400.0,2368600.0,4714200.0,3545400.0,62119900.0,7193300.0,10215400.0,778595300.0,2054600.0,222432255.0,4394900.0,19270600.0,216837900.0,9240700.0,9570600.0,2056457.0,22128000.0,71271300.0,216837900.0,29183400.0,3647200.0,36321000.0,18498000.0,804400.0,35886100.0,11541100.0,2651800.0,35100.0,2400.0,82096000.0,9400.0,4718900000.0,2159800.0,836800300.0,8699700.0,219685366.0,3438200.0,3049000.0,14177400.0,154679000.0,37632600.0,567600.0,973900.0,4323000.0,5441200.0,4265857.0,1003900.0
2020-09-17,2458800.0,4176426.0,2712800.0,20002900.0,2657100.0,40008000.0,7474900.0,10108700.0,4424600.0,48862000.0,1200.0,1427100.0,1578400.0,174323.0,3620700.0,2681500.0,480600.0,8090455.0,10090200.0,1106400.0,22831200.0,450800.0,128982000.0,26959900.0,15201800.0,178011000.0,1304300.0,3400.0,1884400.0,9385600.0,34011300.0,23534800.0,46069200.0,1018116300.0,81570800.0,55619100.0,792512000.0,5752300.0,24696200.0,10515100.0,19265500.0,3317180.0,381012300.0,237599880.0,2724900.0,4274800.0,4600500.0,9358800.0,3656800.0,47334200.0,7597300.0,10262200.0,1100759600.0,1163200.0,251383736.0,5379300.0,18290100.0,230337600.0,13147700.0,11613300.0,2216746.0,40008000.0,67645300.0,230337600.0,31281400.0,4945100.0,37588000.0,22862000.0,686500.0,22356700.0,11387700.0,3305300.0,29700.0,6800.0,91523300.0,4400.0,4379840000.0,2460600.0,1130658000.0,7533700.0,268013580.0,2394100.0,3713000.0,11677400.0,178011000.0,35030500.0,593100.0,901000.0,5461400.0,5279500.0,4642346.0,1033500.0
2020-09-18,4024500.0,4752548.0,643200.0,38352800.0,2643900.0,63056000.0,9084100.0,9988900.0,5423600.0,94055800.0,300.0,2612000.0,1461200.0,98962.0,13209800.0,3409300.0,629300.0,12308446.0,10528300.0,1009300.0,49311700.0,464100.0,177852000.0,50123500.0,20918800.0,287104900.0,1737800.0,4300.0,2034100.0,14386000.0,55225300.0,68428600.0,65843600.0,1057675700.0,86251100.0,51082900.0,698460000.0,8624000.0,46853800.0,14517800.0,13358700.0,5639614.0,583238200.0,329903714.0,2539600.0,9066300.0,4665400.0,7435200.0,6254300.0,61707200.0,8649300.0,17386700.0,1124372900.0,1579000.0,392605181.0,6717700.0,20121600.0,259220400.0,12409800.0,9455000.0,4362878.0,63056000.0,87990300.0,259220400.0,28130800.0,11713100.0,24375000.0,35295000.0,1977100.0,26406400.0,15984800.0,3156700.0,49800.0,3100.0,105877900.0,5200.0,7076400000.0,1756400.0,1242010300.0,10743900.0,427734814.0,3795400.0,4006000.0,19118700.0,287104900.0,47002200.0,713200.0,912200.0,12174000.0,6595600.0,9574978.0,2989100.0
