Price,Close,High,Low,Open,Volume
Ticker,MMC,MMC,MMC,MMC,MMC
Date,,,,,
2020-09-15,110.22161865234375,110.9463929400718,109.64551255965408,109.74772504528012,1395300
2020-09-16,110.41674041748047,111.97779532566447,110.21231546331408,110.5375337589301,1572800
2020-09-17,109.53401184082031,110.16586765363274,108.26101332636259,109.36675568186325,1879700
2020-09-18,109.3388671875,110.94638490842415,108.9671860929692,109.20877986779831,3068900
2020-09-21,108.03797912597656,108.49329180139178,106.36542495479921,108.1959483650118,2227800
2020-09-22,108.03797912597656,109.28310963966109,106.8300245172196,108.04727310220845,1819200
2020-09-23,106.43049621582031,108.78136947715869,106.35615856513701,107.94508863004285,1453500
2020-09-24,104.7486343383789,106.61631972247375,104.5720842127194,106.31897624670535,1719600
2020-09-25,104.96234130859375,105.34331638533676,102.87164309809067,104.44199202253239,2395100
2020-09-28,106.43049621582031,107.64774511653816,105.24112216180158,106.02164622629067,2059300
2020-09-29,105.97517395019531,106.7556978927075,105.15747409892259,106.22605462050925,1603600
2020-09-30,106.57914733886719,107.6384338789565,105.53844875308255,106.43977312771919,2499600
2020-10-01,106.1424331665039,107.27605029355948,105.54773912598466,106.88578831100456,2052300
2020-10-02,106.44903564453125,107.60124751389449,105.17603754597825,105.38974934696161,1641600
2020-10-05,107.4711685180664,107.87071731503363,106.56055030445324,107.26674358709857,1346700
2020-10-06,106.74639129638672,108.84638327177433,106.35612937126582,107.86143448288065,2185600
2020-10-07,106.56986236572266,107.9729481041567,106.17030641172211,107.40613600454597,1605400
2020-10-08,106.60250854492188,107.92734106819003,106.48121634842448,106.92905076994056,2141300
2020-10-09,107.95532989501953,108.70171822837771,106.57452073181956,107.47018246099738,1698200
2020-10-12,108.7763671875,109.3268302649796,107.5448312410071,107.57282668000116,1285800
2020-10-13,107.24625396728516,109.6813370098586,106.70512993855809,108.46846495309939,1210200
2020-10-14,106.83577728271484,108.48715239075848,106.61185646413169,107.6661307435515,1329400
2020-10-15,106.69580841064453,107.4048766328039,105.7068498952208,106.13602070602897,1449000
2020-10-16,107.23694610595703,108.2072481745115,106.6771512493426,106.97571230251685,1606900
2020-10-19,105.45494842529297,107.81539161443042,105.27767957741568,107.46086103676323,1190900
2020-10-20,104.93248748779297,106.46257741014104,104.71789849418015,106.16402345256307,1106400
2020-10-21,104.77387237548828,106.20133357299886,104.75520875097511,105.06309449265818,1145900
2020-10-22,105.781494140625,106.03340326090336,104.34470103982518,104.7738790137744,1050500
2020-10-23,106.08004760742188,106.2293281399592,105.22170589959505,106.19200800682486,1275400
2020-10-26,103.64494323730469,105.16570810475305,102.95453870841409,105.15637629382468,1438600
2020-10-27,103.01051330566406,104.48461898752846,103.01051330566406,103.86885476458977,1088900
2020-10-28,100.32354736328125,102.06822616218317,100.09963368964318,101.53642673848817,2524300
2020-10-29,96.05046844482422,100.6407440707611,95.96650350389217,100.1276012603346,3065400
2020-10-30,96.52631378173828,97.62723279128657,95.26678954559861,95.71461690516104,2797600
2020-11-02,97.86048126220703,98.37362420866427,96.3490478619866,97.03012785291277,2567000
2020-11-03,99.42787170410156,100.23023663416018,98.4109249427984,99.29725481949541,2343900
2020-11-04,101.69503021240234,103.91552463984982,99.50252410391754,99.69844945474344,2234400
2020-11-05,101.13522338867188,103.30907258020969,100.62208057759268,102.55335252043072,1573500
2020-11-06,102.21748352050781,103.3090776340139,100.92063939061526,101.82563287365242,1405300
2020-11-09,103.16914367675781,109.28017105623219,102.78661766822341,108.22590403632083,3255100
2020-11-10,104.96979522705078,105.50159462363006,102.60002035444353,103.26243664715898,2118200
2020-11-11,105.76283264160156,106.32262037856361,105.15639296068964,105.72551251005912,1231500
2020-11-12,104.80186462402344,105.68819463328182,104.10212815837079,105.41762901239231,1372700
2020-11-13,105.71617889404297,106.31328675236028,105.27767625350963,105.3709801398175,1381600
2020-11-16,107.90869140625,107.96466804320686,106.12669253686134,106.47189840696512,1783400
2020-11-17,106.58385467529297,107.18096254656507,105.35231880103335,106.73313520215464,1467900
2020-11-18,104.49398803710938,107.1623172296469,104.45666790149698,106.39727224481301,1856800
2020-11-19,106.80776977539062,107.23694059012287,103.97150397890682,104.56861181836796,2282500
2020-11-20,105.40830993652344,107.28359863940936,105.33366966786757,107.0690167646335,1295500
2020-11-23,105.68819427490234,106.32262228633294,104.54063046125225,105.96809170744926,1109800
2020-11-24,107.3862075805664,107.64744135497553,105.8934380710239,106.62116276204546,1667200
