Price,Close,High,Low,Open,Volume
Ticker,WD,WD,WD,WD,WD
Date,,,,,
2020-09-15,47.52145004272461,49.20167887577271,47.486261196134684,47.85573737374267,141900
2020-09-16,46.676944732666016,47.69739794348729,46.624161455008604,47.31912617642656,202000
2020-09-17,47.08161544799805,47.63582822391604,45.88522110573442,45.88522110573442,130000
2020-09-18,46.43061828613281,47.64460662091935,46.06114547229819,47.45987021400204,377300
2020-09-21,43.11415100097656,45.20784063467161,42.93821345921869,44.899946580801824,284100
2020-09-22,43.290096282958984,43.93227777163733,43.00859216068338,43.43084834409679,167500
2020-09-23,41.76821517944336,44.44250779969705,41.671447504478515,43.30769237549944,209800
2020-09-24,42.13768768310547,43.46603498264373,41.381144134631974,42.005731164355474,256300
2020-09-25,43.35166931152344,43.52761020340199,41.53948718581649,41.53948718581649,131400
2020-09-28,44.86476135253906,45.41897405004563,44.24896983928663,44.24896983928663,234200
2020-09-29,44.97911834716797,45.181449198212945,44.11701166870935,44.891146223370114,174800
2020-09-30,46.624168395996094,46.914471432639125,45.33980531727056,45.33980531727056,309300
2020-10-01,48.19002151489258,48.2867891654515,46.33385179829692,46.62415474997368,273100
2020-10-02,50.758758544921875,50.80274293257923,46.747319972809116,47.090402894647596,324400
2020-10-05,51.50650405883789,52.02552789572887,50.6180073325298,51.40973639090663,300000
2020-10-06,51.79680633544922,53.72335070849225,51.224999227043305,52.43018890209979,381100
2020-10-07,51.585670471191406,53.66176554391573,51.26897754744793,52.94920646549291,176300
2020-10-08,52.34222412109375,52.82605913508793,51.34816077379353,52.23666091122813,190800
2020-10-09,52.03432846069336,53.28350258124104,51.65605666795425,52.79966758181474,137700
2020-10-12,52.60612869262695,52.77327406072148,51.83199073226676,52.34221901580682,116700
2020-10-13,51.83198547363281,52.280634898923395,50.74115802523494,51.99033193481852,215800
2020-10-14,51.867183685302734,52.15748670181529,51.20740776318571,51.937561394442945,262500
2020-10-15,52.38620376586914,53.327483745056696,50.58281704666838,51.05785648171452,217900
2020-10-16,52.19267654418945,52.52696060155052,50.6883848628889,52.430192927548234,141400
2020-10-19,52.0167236328125,53.133944360560136,51.48890099332757,52.39499534991576,159600
2020-10-20,52.5357551574707,53.73214929040772,52.04312129220439,52.55334958363668,114300
2020-10-21,52.562137603759766,52.9140193651817,52.104692656228515,52.67649967959087,199600
2020-10-22,53.78493118286133,53.82012003648199,52.447784947420274,52.78207234522898,116500
2020-10-23,54.72621154785156,54.72621154785156,53.5298173635944,54.242376552810626,233800
2020-10-26,53.38026428222656,54.092823398208516,52.79966167669094,54.0576345479837,196000
2020-10-27,52.90522003173828,53.28349174756665,52.20145987059009,53.142739715337015,191300
2020-10-28,51.72643280029297,52.42139759279996,50.961093652837675,51.796810511035225,284400
2020-10-29,59.0543327331543,59.3270446394479,50.46845142916686,51.54168785058781,374100
2020-10-30,55.31562042236328,58.91359898669063,54.312761445767386,58.500138288840155,266800
2020-11-02,57.374114990234375,57.655619113878224,55.12207864528974,55.84343338160133,150700
2020-11-03,59.91644287109375,60.28591572486071,58.332978195539916,58.62328117132259,192400
2020-11-04,58.10425567626953,59.045535509260276,55.95778301683462,58.350570890646736,101800
2020-11-05,59.802101135253906,59.87247214292798,58.209837116979635,58.59690786133628,100900
2020-11-06,58.06026840209961,61.007265531707105,57.87553198984692,60.057186801619316,120000
2020-11-09,64.2621841430664,65.26504311144544,61.57909243107696,61.851797692706285,265900
2020-11-10,66.18871307373047,67.9129265334627,64.33254309832958,64.91314908263683,306700
2020-11-11,66.73412322998047,66.83089088391552,64.49968172276625,66.45261915805668,168500
2020-11-12,66.43360900878906,66.53083133894569,64.96633880032142,66.02701102207453,144600
2020-11-13,70.49952697753906,71.4364543155119,67.35285351880361,67.76828560068648,295100
2020-11-16,71.56904602050781,73.8583329700558,70.26087723248754,73.00095294093583,275500
2020-11-17,68.32514953613281,71.4894914444137,67.7859725468189,70.71166555104459,366900
