Price,Close,High,Low,Open,Volume
Ticker,SSD,SSD,SSD,SSD,SSD
Date,,,,,
2020-09-15,96.37483215332031,97.6984487857537,96.09667940028969,96.94072383460636,118700
2020-09-16,97.72724914550781,98.68639380868304,96.41321832258826,97.31481664763474,214700
2020-09-17,95.6458969116211,96.71054796105851,94.71552551547377,96.48994149197205,172500
2020-09-18,93.35352325439453,96.81603501425053,92.65334464476521,96.60502208209674,877100
2020-09-21,87.9823226928711,91.36810139492827,86.63951901345665,91.30096157684211,282400
2020-09-22,91.07079315185547,91.24343950348063,87.94398646464644,88.39478567820625,226900
2020-09-23,89.19086456298828,91.56954666434793,89.104545051553,90.86936780603484,234900
2020-09-24,89.64166259765625,90.8693666402749,87.61786669944499,89.44024308919788,153800
2020-09-25,89.6032943725586,90.49529921889282,88.69210985238298,88.76884318313485,186900
2020-09-28,92.49031066894531,92.92192279599374,90.67752802703424,90.67752802703424,177400
2020-09-29,93.15213775634766,93.95781580792462,92.37522555782019,92.47114588388804,166400
2020-09-30,93.41169738769531,94.92112854109169,93.02712739920541,93.47899658555137,234300
2020-10-01,93.61360931396484,94.80576985925298,92.73871227282272,94.16161924757067,213200
2020-10-02,87.12403106689453,88.45079028047832,86.33566562084069,88.45079028047832,1284300
2020-10-05,88.6430435180664,89.30642658168496,87.72007992328469,88.04696698907594,593400
2020-10-06,87.1624755859375,90.50821825512253,85.72034335454924,89.8544513501573,8811400
2020-10-07,89.68138885498047,91.00815510859182,88.09504204548094,88.09504204548094,563400
2020-10-08,90.92161560058594,91.70998080399077,89.73906412794733,90.87354159968237,325100
2020-10-09,91.55618286132812,92.20033357759759,90.08520164117515,91.82537973767568,195100
2020-10-12,92.29646301269531,92.79639895991932,90.8831722492032,92.23878007053281,185000
2020-10-13,90.27747344970703,91.62346491433176,90.219783176252,91.46963396520282,204900
2020-10-14,89.61408233642578,91.08505581490725,88.99877326483958,90.21977514078205,139200
2020-10-15,93.54630279541016,94.14237935394064,89.55640261899624,90.88316147692149,339700
2020-10-16,93.02715301513672,95.31533370737769,92.97907900268942,93.69052890950981,240700
2020-10-19,90.37361145019531,93.86356848578757,90.0659568961078,93.0944357681004,183500
2020-10-20,91.46963500976562,92.72909474612223,90.76780146777433,90.96008282131794,233400
2020-10-21,91.82537078857422,93.00791514229059,91.25812828149718,91.34466003192698,352300
2020-10-22,92.0753402709961,92.70988202623195,90.70050713638283,92.57528359361788,240300
2020-10-23,93.21940612792969,93.44053624904386,91.8734148732585,92.89252641461385,194700
2020-10-26,90.40245056152344,92.92137720029616,89.60446906123636,91.84458262153302,240700
2020-10-27,86.16259765625,92.69065053552158,85.5665136843428,90.96970516660633,537000
2020-10-28,84.00898742675781,86.0568194139822,83.54750932756791,84.047445157534,330900
2020-10-29,84.90312194824219,85.19155130383511,82.87452219641136,83.49944757682057,316300
2020-10-30,85.29731750488281,87.10478730229846,84.46087815091208,84.90313116511813,417100
2020-11-02,88.13349151611328,88.44114604815519,86.58560258879109,86.62406032217915,239600
2020-11-03,91.19084167480469,91.61386954635233,88.49886546649117,89.9217653952268,248000
2020-11-04,89.36412048339844,90.83510145742477,87.92198831420924,90.55628835784057,154700
2020-11-05,90.24864196777344,92.30608346214548,89.88329709069342,90.27748344016098,199300
2020-11-06,89.69102478027344,91.08508321032824,88.91227560686978,90.74858710670104,117400
2020-11-09,88.02775573730469,97.76696084018016,87.79701661658923,93.51747196787284,290500
2020-11-10,89.69102478027344,90.79666112224703,88.79690237059835,89.25838064555424,276700
2020-11-11,88.62381744384766,90.47936088218788,86.6721333406579,90.47936088218788,183100
2020-11-12,87.02787780761719,88.23927104685457,85.75880162105666,87.9508489751744,239000
2020-11-13,88.6430435180664,89.73906324531112,87.83545312328089,87.83545312328089,140600
2020-11-16,91.33502960205078,91.34464586951071,88.95070139132746,89.77752435137211,156800
2020-11-17,92.19070434570312,92.46951745273762,88.96032761359375,90.4986005014878,270900
2020-11-18,90.31592559814453,92.52719034206235,90.219777593357,92.24837726531692,131200
2020-11-19,91.15234375,91.32539986343728,89.15259318202261,89.62368752718892,207500
2020-11-20,90.14286041259766,90.65241251256016,88.96992528850016,90.65241251256016,140000
2020-11-23,91.53691101074219,92.31565983074934,90.50819062644992,90.71970446276336,131400
2020-11-24,90.81588745117188,92.88294544912354,90.56591577035643,92.6041322926496,203400
2020-11-25,89.25836181640625,90.34477272402086,87.48934991047541,90.34477272402086,177200
2020-11-27,90.02750396728516,90.09480317536473,88.76804421533998,89.4218110945689,66600
2020-11-30,88.3546371459961,89.80638566200403,87.91238413705977,89.74869538427221,178000
2020-12-01,89.21993255615234,90.07559724266278,88.38349307532147,89.50835465173652,177500
2020-12-02,86.63367462158203,89.3352661489345,86.40293556155704,88.60459123634493,205300
2020-12-03,86.8355712890625,88.3161609672881,86.14334678131418,86.56637449939646,212500
2020-12-04,87.25860595703125,87.95083051991318,86.51830739142468,86.91249367559028,159200
