Price,Close,High,Low,Open,Volume
Ticker,MCK,MCK,MCK,MCK,MCK
Date,,,,,
2020-09-15,146.23997497558594,148.94436148712606,146.18181867048014,146.69555241960143,982100
2020-09-16,148.062255859375,149.9427215735963,146.93785154502442,147.18017929602175,1411800
2020-09-17,146.8506622314453,148.32401955161373,144.85388331610108,145.74564793894817,1515600
2020-09-18,147.4613037109375,149.1963640878191,145.8813218706695,145.8813218706695,2188300
2020-09-21,143.68099975585938,145.3966847775792,141.9653295246552,144.4661394871758,1461000
2020-09-22,145.01864624023438,146.23028521530802,143.56467947014602,143.56467947014602,1437500
2020-09-23,142.57598876953125,146.51139009341634,142.32397316813285,144.84417355366463,1002500
2020-09-24,142.06222534179688,144.97986107274912,140.55010246793427,142.30455310467264,1024500
2020-09-25,143.95242309570312,144.61156250400197,141.63576956353086,142.00411260906603,993500
2020-09-28,145.48391723632812,146.9572744298065,144.47584007690529,146.22060322832502,1161000
2020-09-29,142.06222534179688,145.66806363662906,142.00406904518874,145.66806363662906,1465600
2020-09-30,144.35951232910156,145.87165025040525,141.57759387157475,141.74237500346675,1384500
2020-10-01,142.44996643066406,145.55175900708147,141.78113940205097,144.8635416150338,1377700
2020-10-02,142.4693603515625,144.25290425439644,140.14301931727903,140.77306570016376,1330400
2020-10-05,144.60182189941406,145.49360112152092,142.79891746351765,143.45804190797267,982300
2020-10-06,141.74237060546875,146.0364268510628,141.28679316474958,144.97017863012118,1550200
2020-10-07,143.58407592773438,144.30135676548457,142.17856282459755,142.6826088009603,857300
2020-10-08,149.2642059326172,149.36112815812683,143.5840428917268,144.29163577904674,1013400
2020-10-09,146.64707946777344,149.81673111483641,146.1915168280475,149.71980887276234,1075300
2020-10-12,146.05575561523438,147.77144000614572,145.6486468224014,147.25770642539146,616900
2020-10-13,146.98634338378906,148.01381084462102,145.06711143260273,145.20281440308025,642200
2020-10-14,149.28363037109375,150.04939459300527,146.3660086361123,146.3660086361123,854200
2020-10-15,151.74566650390625,151.89105726308762,147.6067036698724,147.6067036698724,899800
2020-10-16,151.86196899414062,154.0429189796532,151.02836085250192,152.2884682466786,977800
2020-10-19,147.742431640625,153.9266426797892,147.59704085684288,151.6681454984314,686900
2020-10-20,148.34339904785156,150.63097437229635,147.8878363312174,149.16731959240607,785000
2020-10-21,147.93626403808594,149.7101052301343,147.4031547341846,148.0428888569691,889500
2020-10-22,149.4968719482422,150.00091794633693,147.61640573157615,148.149529884319,602400
2020-10-23,151.60992431640625,151.7456272533795,149.64222433503892,150.31105123530375,556600
2020-10-26,147.59698486328125,150.60183998213125,146.5888931764389,150.32074630995135,639600
2020-10-27,144.63088989257812,148.60505581806706,144.5339528836958,147.47096380859648,618600
2020-10-28,139.67774963378906,144.17535300365066,139.47418777425742,142.01377838161227,919900
2020-10-29,139.37725830078125,140.74399071468295,136.98307311761664,139.42572682144393,1012900
2020-10-30,142.9636993408203,143.06062157642893,138.8635027421714,138.8635027421714,1125100
2020-11-02,147.36436462402344,147.89748868450064,143.67129171769315,145.7262265066087,1348500
2020-11-03,155.0994873046875,158.2303732816044,150.53403961410046,151.30949156978767,1706000
2020-11-04,160.94439697265625,165.0058125563342,159.00577491194218,159.45166449373193,1903100
2020-11-05,165.7037353515625,168.70860578230435,162.7085674980869,163.37739454683688,1119300
2020-11-06,165.67465209960938,166.91536912932946,164.3660909836851,164.792575445359,730800
2020-11-09,173.0316925048828,177.80070060801694,170.80228915042406,174.49536150653634,2200400
2020-11-10,177.81044006347656,180.32095239706763,174.21428918225376,174.4760073345997,1633600
2020-11-11,172.3531951904297,178.83788847224687,172.0721014941526,178.35323294793184,1338000
2020-11-12,172.47921752929688,174.21427787064167,170.8507672088406,171.16095385674217,818600
2020-11-13,177.37425231933594,178.50834458777635,172.70216548594348,173.22560178861713,805800
2020-11-16,178.023681640625,181.91061385902447,176.9768238691491,181.11578644155114,1272400
2020-11-17,168.31118774414062,173.26436831961135,164.60842683671348,172.55677532040536,3924300
2020-11-18,171.1125030517578,174.37907702650247,168.66983471355078,171.27728417906533,2010500
2020-11-19,166.66334533691406,170.5502773469312,164.48239546089061,170.5502773469312,1816900
2020-11-20,164.6569061279297,167.35159036408723,163.69729740493776,166.00424824600844,1131000
2020-11-23,168.1561279296875,169.05759517128718,165.30635020991423,166.576160495449,991100
2020-11-24,174.23365783691406,175.6488584501187,169.14477492373578,171.08339698589893,1937300
2020-11-25,173.99136352539062,175.83304892226658,172.86695896346941,175.83304892226658,991100
2020-11-27,174.4760284423828,176.19171353007744,173.60365421637738,174.1464661606044,469400
2020-11-30,174.796630859375,177.3324504577515,174.14567526919257,175.61275295825092,1797900
2020-12-01,173.91244506835938,178.32340223587497,173.73756816143472,177.85704899230691,1163200
2020-12-02,175.7098846435547,176.7494653791979,173.50439846499086,173.72785725067243,990100
2020-12-03,174.0679473876953,175.9236652386136,173.63074017899837,175.41844044239838,946000
2020-12-04,175.62245178222656,176.04023807371814,173.69873129784918,174.33997640101006,812100
2020-12-07,173.1935272216797,175.20470124223317,172.1053643652104,174.98124240387403,981200
2020-12-08,175.29214477539062,175.79736961264337,171.56128788131073,171.9402028029734,953400
2020-12-09,173.60157775878906,176.0013769895751,171.86245938298885,175.41843899117055,777100
2020-12-10,172.63003540039062,174.04854632502585,171.90135163245202,172.5037402950222,905300
2020-12-11,169.69586181640625,172.05678986334476,168.18020210847916,171.92076950045663,747400
2020-12-14,167.43209838867188,171.48357831837043,166.91716305055178,171.48357831837043,910500
2020-12-15,168.16073608398438,169.45293671107655,166.50905631085857,168.58823281175682,819700
2020-12-16,167.45152282714844,168.65627040871902,165.87755592928755,167.88873008901223,969200
2020-12-17,167.99559020996094,169.05460689050224,166.20788987902952,168.87000466038631,802700
2020-12-18,168.61740112304688,169.2294853135936,165.97470720877655,168.0830301431196,2085500
2020-12-21,166.54795837402344,166.8102886786027,164.39105325883645,166.23706101220762,956500
2020-12-22,165.17799377441406,167.31547753641743,164.5270382014788,166.59650437782486,710900
2020-12-23,165.23631286621094,168.03444802274896,165.16829527563436,165.27516947146404,504400
2020-12-24,165.92611694335938,166.13015487996253,164.284147481293,165.8678246257888,256700
2020-12-28,169.36550903320312,169.82213712139492,166.39246746201817,166.96570983356818,1023800
2020-12-29,169.22947692871094,171.86246026747304,168.16074984691602,170.17190893067658,813700
2020-12-30,168.4910888671875,170.1524941043678,168.1316096789238,169.0934626043011,579800
2020-12-31,168.9768829345703,169.1906313298532,166.87827041276043,168.08303274752697,663200
2021-01-04,169.47238159179688,170.02618829257267,165.6540863079065,169.32665078901752,1072000
2021-01-05,170.60916137695312,172.90208683815058,168.7145717656048,169.55985499724153,1548500
2021-01-06,173.84445190429688,177.3129926295944,168.92826938477523,169.05457927424342,1478800
2021-01-07,177.81825256347656,178.53721096867207,174.40800347357373,174.78691839188434,2120500
2021-01-08,178.3331756591797,179.14929776208086,176.67177046924644,178.63436251917133,1171300
2021-01-11,178.18746948242188,179.72256510631885,176.07914617067684,177.41021863623925,1119300
2021-01-12,178.06112670898438,179.10070759128106,176.7883617401876,178.81895645872757,696600
2021-01-13,178.18746948242188,178.78013288895735,177.06044982541323,177.7696978938542,616100
2021-01-14,177.62393188476562,179.25617612858446,176.6814998540702,178.07084955028935,684800
2021-01-15,179.17845153808594,180.20832206768537,174.47601656420207,177.13814619409845,901700
2021-01-19,177.28384399414062,179.5670582904842,176.25397365625088,178.75092147970562,788700
2021-01-20,178.92584228515625,179.03271647861655,175.61275711299342,177.31301893843042,644300
2021-01-21,177.5947723388672,179.57680016539936,175.67105165732096,178.95499071151033,760700
2021-01-22,179.75167846679688,181.29649908065988,176.9923999211368,177.66279125496487,917000
2021-01-25,177.9445037841797,180.12084382916052,177.1186713838169,177.96393949510107,893200
2021-01-26,179.17845153808594,180.69411117222148,177.76966609995262,178.64408055807482,664400
2021-01-27,173.12550354003906,178.86753365344347,172.30938149628454,177.7307742334433,1245400
2021-01-28,175.01036071777344,177.60447235934538,173.17407877710545,173.23237108869736,906900
2021-01-29,169.51124572753906,175.63219120767266,167.85956579165705,174.40799321658207,1718300
2021-02-01,174.62173461914062,176.09853754016225,170.41479950192706,171.42524906766508,1418100
2021-02-02,175.41844177246094,182.04459719088686,174.97150929066908,179.16873410623904,1680200
2021-02-03,176.3511505126953,177.2935825354304,173.20324669046028,175.8945075810564,1544800
2021-02-04,180.7815399169922,181.50049820595893,175.85563195018256,176.24425725096972,1373200
2021-02-05,177.85708618164062,181.4033551729611,177.08954599892172,180.8592589790769,873800
2021-02-08,178.57606506347656,178.6246469354886,175.96251749535057,177.05068026791227,914200
2021-02-09,179.72250366210938,180.16943608846407,177.70161953770096,179.21729374983568,770700
2021-02-10,178.80923461914062,181.31590800295035,177.62392292573716,181.0147211511351,752500
2021-02-11,176.60374450683594,179.16870993979498,175.2435263555807,178.7800698286773,657100
2021-02-12,177.0604248046875,178.28460805703224,175.5350398431343,176.60378184327396,906200
2021-02-16,175.66136169433594,178.77040932629325,175.35044951858595,178.06116130988778,1459000
2021-02-17,176.1374053955078,176.5843378906577,173.36841641993436,174.59259961517776,710200
2021-02-18,172.6688995361328,175.55448832117293,172.34827691278295,174.84524030139764,953700
2021-02-19,172.57167053222656,174.6897181697918,172.35792219746943,172.96031060683177,845400
2021-02-22,172.93121337890625,173.56273329428848,169.90960451009877,172.29967863841685,746100
2021-02-23,175.44760131835938,176.04026464100707,171.7944724530061,174.1068185957875,1007400
2021-02-24,176.1374053955078,176.80779672567925,173.88335168004437,174.37885122512,815100
2021-02-25,169.1614532470703,177.26441054789836,168.60764664786117,176.7689110842147,1265300
2021-02-26,164.70193481445312,169.9873224083261,164.52704303555703,169.9873224083261,1880100
2021-03-01,169.2310333251953,171.17901644260763,166.45515143811005,166.6986493277866,1195500
2021-03-02,169.20175170898438,170.28288253070775,168.45177432694263,170.02965017011465,970800
2021-03-03,167.73106384277344,170.15629289269603,166.72783903790946,168.44207339626732,1603900
2021-03-04,167.82846069335938,169.43555546779533,165.57854287107875,167.12718567577454,1253800
2021-03-05,170.55560302734375,171.20817536092486,165.33500949676844,168.99721113149903,880200
2021-03-08,171.51014709472656,174.76327489937634,170.84784005700712,171.75364495187574,804900
2021-03-09,174.0717315673828,176.56514699256726,171.4322085256414,171.97765615408773,991600
2021-03-10,178.73715209960938,180.2858096828632,174.49054910481846,175.39636881290494,1249100
2021-03-11,178.36709594726562,181.50335025496904,176.81843792585775,179.02940313675174,1018500
