Date,Open,High,Low,Close,Volume
2020-08-27,100.0,100.0,100.0,100.0,6413800
2020-08-28,99.69630934742085,99.62114618785955,99.71354179003013,100.41088531598781,5824100
2020-08-31,100.4201945666519,100.23887729766562,100.27999502995296,100.56074591054434,5999700
2020-09-01,99.54285537408167,100.31818414524301,100.0558469107086,101.08896182902893,7371100
2020-09-02,101.77440686413534,102.7784179013008,102.12890504025978,103.07485708014971,11413500
2020-09-03,103.28650957219425,103.26190354719213,100.8451595264618,101.0996348265752,12311200
2020-09-04,101.2269743878495,101.02397562478424,99.73196690099542,100.97564510336399,8939900
2020-09-08,99.39564181026562,100.35392005423,99.65117779330434,100.18229493205344,8365000
2020-09-09,100.56773789601463,102.4057949234654,101.14814474552986,102.4807254899373,8966100
2020-09-10,103.07572915367228,103.2588092894502,102.49984629030577,102.5218695273296,7475600
2020-09-11,102.99131623533746,103.74086829134606,103.46359512398968,104.0853054739435,10962400
2020-09-14,104.54337901380153,105.19066586329882,105.07136121144862,105.81414021806368,8183400
2020-09-15,105.74531577603219,105.9494455254853,106.24500815734798,106.15471095184759,8618100
2020-09-16,106.25773553903484,106.50602968044048,106.21669343430045,106.02045648160367,10215400
2020-09-17,104.5744744262759,105.2959960824055,104.57761723397556,105.16843250909625,10262200
2020-09-18,104.56276048148128,105.04809238278021,104.67224969135135,104.57715085038323,17386700
2020-09-21,102.48305413684722,102.21222586799198,101.9279873173234,102.73192379887423,11649300
2020-09-22,101.96959364231955,103.17979938610647,102.5568032872513,103.9277349338156,14816600
2020-09-23,106.62649913782667,106.72453612630197,105.25125923041976,105.37637938124004,40584600
2020-09-24,104.87444917582674,104.77424678257081,103.77984695542833,104.53926623363465,16500900
2020-09-25,103.3886586433928,104.74538717740987,103.7908845044257,105.51294584764331,11129300
2020-09-28,106.1823003561563,106.13980080727342,106.21639883763332,106.0101512588297,9664500
2020-09-29,105.64724750741394,105.97958727683643,105.83674762506725,106.22792018847285,9811700
2020-09-30,105.59327198309786,105.45108612669176,105.38138758642785,105.56528078694373,12152600
2020-10-01,106.26485828215799,105.64034362934048,105.35607475470769,105.80341354010581,8463800
2020-10-02,103.66193374728438,105.29716486224598,104.27985711768373,105.95083449283189,10664100
2020-10-05,105.91294018467062,105.84127878257605,105.83989864241174,106.2508755076355,10575400
2020-10-06,106.49109234654033,106.43281675980974,105.66684747421529,105.4912357899975,8412900
2020-10-07,106.23929054558239,106.25321044523959,106.37639714602378,106.78886874169373,6582300
2020-10-08,106.59636734613656,106.45057468332426,106.84980474440215,106.97761643590252,5472000
2020-10-09,107.52601506831441,107.32007795800497,107.66881684314397,107.86148202061612,6493100
2020-10-12,107.7809573086224,108.22110335674017,108.11613475960478,108.52750588448194,7710000
2020-10-13,107.65397264002432,107.88721084268312,107.61265453763318,107.79768433770643,6722900
2020-10-14,107.38248033736912,107.23764276988996,107.11450972356403,106.97935402556698,5297700
2020-10-15,105.3028988888139,106.01139462342574,105.91541885460074,106.76510114011603,5872800
2020-10-16,107.5304569331677,107.43298151663998,107.50082226598192,107.29117075657429,8763800
2020-10-19,107.5883159729615,107.25332892731376,106.43866396205819,106.14621012289196,7350800
2020-10-20,106.54685698927557,106.86512377555097,106.86004021638497,106.86344532580485,5325400
2020-10-21,105.84930122635524,106.40879202706972,106.20108208588728,106.1860198544517,6726300
2020-10-22,106.34159519288542,106.82505288103106,106.89234952663149,107.35067206656393,4904500
2020-10-23,107.1416648796893,107.17410517141384,107.33306571439924,107.96892971108957,6353900
2020-10-26,106.37276150321553,106.2351370087344,104.8808045978492,105.38543764779075,7568700
2020-10-27,104.67215743965477,104.43609065014859,104.33027244395001,104.04870920360682,6364600
2020-10-28,101.33543163398615,101.21150032611055,99.35571783310164,99.46102970610073,11776100
2020-10-29,99.73978136171628,100.26061068153203,99.39504942280848,100.26700794007537,8354500
2020-10-30,99.60817395358187,99.70920287140417,98.69114537433342,99.3666564577996,11270900
2020-11-02,100.40106278799821,101.30947004359241,100.64701596509384,101.34927460675223,7946500
2020-11-03,102.78687265795648,104.0491436177327,103.31442751500846,104.52914624041223,7865900
2020-11-04,103.90794114635884,106.35850298145569,104.57520571819363,105.75095801134862,8742700
2020-11-05,107.68489379205555,108.22129324178746,107.76548545605114,108.51430827703635,8498600
2020-11-06,109.09717546047534,109.10309089076415,108.81405291502104,109.05624278345125,5970700
2020-11-09,114.55957548591718,115.50080737689734,112.31140258868659,111.98853106767532,12034500
2020-11-10,110.34648400856446,111.23877626666052,109.669462685495,111.28847736487786,11439600
2020-11-11,110.97461057299674,110.80470807866729,110.73547943424711,111.0473137427495,8091700
2020-11-12,109.72771299643674,109.70916051035198,109.07429946424212,109.2208485820839,7036200
2020-11-13,109.31030988517062,109.2140836111454,109.31518549712295,109.7899812382035,5606500
2020-11-16,110.64042249253134,110.52832433804399,110.04385493582198,110.76535675843964,8682400
2020-11-17,110.27363418096618,110.73466780447632,110.40859450432228,111.3844940164765,9785200
2020-11-18,111.79533075708461,112.00317534171572,111.44564992608372,111.0403106623111,8237700
2020-11-19,110.37797545873562,110.45672260197281,110.22838919347124,111.31587159929843,6991800
2020-11-20,111.17176341567985,110.6541628783925,110.87384712321335,110.95772069565344,6440500
2020-11-23,111.01436509305591,110.84012547669792,110.73910113669265,110.87723842300593,8136900
2020-11-24,110.88081610682745,110.76437839103623,110.98340769153022,110.98203294007472,9926200
2020-11-25,109.99575218064254,109.69962167546095,109.90764393296053,110.42423810867463,7101000
2020-11-27,110.12279145729302,109.80466097869281,109.77705028769753,109.78457322437723,4743500
2020-11-30,109.37241686813665,109.39613046137042,108.86381963282294,109.35749523612674,14574500
2020-12-01,110.17939157512096,110.41070005583971,110.27075086674579,110.56151218693144,7088200
2020-12-02,109.60372177969526,109.57810783714459,109.0411732747913,109.29937163661197,7700400
2020-12-03,109.60202641902946,110.06423123949372,109.69808020611819,110.15843194726591,8612600
2020-12-04,109.91610411576312,109.79746580086922,110.1163847796053,110.67172180879152,8275200
2020-12-07,110.46156295812013,110.56447810962014,110.66425855567796,111.01700701842148,7054000
2020-12-08,110.15869583780011,110.68484488226457,110.84576544100395,111.11987153595766,9520900
2020-12-09,111.5388911830925,110.98053599756751,111.072925055875,111.12364466414792,7695800
2020-12-10,111.06066788445497,110.89705040720897,110.93147227101944,110.83211128052106,7289500
2020-12-11,109.74492437019437,110.22857030058222,110.12452787003315,110.9086927677495,7792000
2020-12-14,111.42037355001769,111.29477611587613,111.22655178336589,110.81319070391822,10613800
2020-12-15,111.29634820966892,111.83166343625292,111.96353798542616,112.75207606652017,10892000
2020-12-16,112.01590783406186,112.3035739824616,112.07966452868774,112.13624597722196,9387100
2020-12-17,113.02524093779573,113.47473400525283,113.49314905645585,114.01242306525256,11748100
2020-12-18,113.50669329737111,113.25920465207722,112.8217208201262,112.80228792248903,23572700
2020-12-21,113.22195650137972,113.67993780310115,112.08329730539819,113.57209888123366,18534600
2020-12-22,113.00069393824386,113.10030447457481,113.03842483138166,113.85398058344404,8712700
2020-12-23,113.5601505788002,113.44834374769243,113.4958468229166,113.21699671810886,5670600
2020-12-24,112.45340532137355,112.78585355137578,113.27904387650736,113.70319288174913,2608400
2020-12-28,113.96132969545947,113.95984538195508,114.3157979322548,114.70201663766079,6052600
2020-12-29,114.9130316878253,114.43019492941167,114.12477562763488,114.13746888948155,4826700
2020-12-30,113.8063726047764,113.64884375872096,114.08526445673988,114.21490558436335,4367500
2020-12-31,113.93732606965928,113.96808855381452,113.84852297218069,114.60267027449369,4457000
2021-01-04,114.58329958429448,113.95924690835855,112.00097687107137,112.50044356375366,9291500
2021-01-05,111.13742851553019,111.69773058145165,111.63017056266713,112.5164857771127,6567300
2021-01-06,112.20881169899988,113.53770963836034,112.47492984652594,114.10531112011857,9323500
2021-01-07,113.94972089741104,114.29807232154225,113.96748024936656,114.75543489317792,8437900
2021-01-08,115.26170164014151,115.2083270699519,115.12620284779737,115.72040919812159,6209500
2021-01-11,113.82150639061092,114.09096883335302,114.17818268971666,114.669130105308,6719500
2021-01-12,113.96693228444879,113.54531511204624,113.41505802307591,113.62074574500893,5908500
2021-01-13,112.86426015384498,112.98250763982833,112.78056340235037,113.16466960193108,5741000
2021-01-14,112.76231070419207,112.56540175687964,112.05302456296897,111.93425827746096,6694700
2021-01-15,110.22829972981074,110.61924012638701,110.49791366867852,110.87348971668554,11394800
2021-01-19,112.0545181204383,111.97738242778415,111.44982188876016,111.57677201696636,9693200
2021-01-20,111.44204869182283,111.74094376322485,111.72012507017308,112.25374603165848,7957400
2021-01-21,111.59769879983936,111.56844099697749,111.37462026982985,111.80142188492974,7131300
2021-01-22,110.5829523163043,110.71108693277878,110.65317247930504,110.83695940817444,6950900
2021-01-25,109.5795017234614,109.21437764902313,108.52712625553262,109.25554186447664,8266000
2021-01-26,109.68339677127554,109.31796104998925,109.11236702993396,109.14629696539694,8162700
2021-01-27,106.2219995464766,106.69059448711474,105.2713784686387,105.7851556087344,11804000
2021-01-28,105.78822363849415,107.47839495120144,106.00705867622307,106.94221680144666,9442400
2021-01-29,105.94590211946793,106.04225834540134,105.50090845749911,105.9511913216743,10326600
2021-02-01,106.6087718592609,106.79931291658986,106.62836840423869,107.4343304079391,6629200
2021-02-02,108.04236211058816,108.74964786193377,108.61370669205972,109.43970961041403,9959700
2021-02-03,108.53035489131697,108.32110462914899,108.4396893601501,108.74395012604452,7459300
2021-02-04,108.02125779183744,108.62848571721484,108.54924929450627,109.17785377632447,6639300
2021-02-05,109.39683073583136,110.26531312645469,109.7630992932101,110.64673311425621,9735700
2021-02-08,110.65470929475761,110.54607133925228,110.27308427547044,110.80880951656056,9771900
2021-02-09,110.91471289462234,110.65443719319961,110.63606241849978,110.75128623967178,5810900
2021-02-10,110.74560195567709,110.17838520280485,109.75932427859145,110.12477067456526,7228700
2021-02-11,111.04269552199804,111.18785214546982,111.51596112561349,111.87279916967856,6382400
2021-02-12,111.18853021088925,110.8173996829632,111.12079128102934,111.3658214996391,5645100
2021-02-16,111.09059417925819,110.98983698046061,111.09365996448845,111.2376268324109,8678400
2021-02-17,109.90565576805382,110.37209069921529,110.18823367639305,111.14247535083443,9851000
2021-02-18,109.95480313127013,111.01307468366181,110.276216667255,111.8557323702084,9990100
2021-02-19,112.04639057964157,111.74472451645605,111.09312903174191,110.9586832690344,12063900
2021-02-22,110.2027830392885,109.872805022821,108.8286569273039,108.98173904764235,14244000
2021-02-23,108.79361399239072,109.1804838349371,107.30048324161403,108.64592337466743,15882300
2021-02-24,107.80259564047586,108.20143568210683,108.15276266005394,108.99858524098221,10794300
2021-02-25,109.56796068547816,110.23576815384601,109.09315111610675,109.50864145893013,10580900
2021-02-26,109.27486324427403,109.37561182415871,108.26224961379611,108.41503659399892,11406800
2021-03-01,108.71184426690365,109.93106755073913,109.44531507359845,110.18899827127413,9336400
2021-03-02,109.39618629863594,109.80737125275839,109.47512837656217,110.47835938137278,10141100
2021-03-03,109.82505241802309,109.56868678483431,109.22706680093022,109.40299758124534,9216600
2021-03-04,108.31739560822737,109.11344026693759,107.38781129889733,108.02919078080721,13578000
2021-03-05,108.05526246537336,109.14275798138621,107.00240371425025,109.25618259802954,11692500
2021-03-08,109.47369461227493,111.01159942394143,109.83752194759981,110.9423072573419,9923500
2021-03-09,111.07578277604446,111.54173599362842,110.38072555807703,110.08688669890235,9992000
2021-03-10,111.75932671510837,112.53682868412031,111.78916356508061,112.8673219886803,8546500
2021-03-11,113.5227605395784,113.89296948463745,113.6926531948452,114.38775609023972,8970200
2021-03-12,113.54940382040033,114.04807240195179,113.95410089224201,114.90694433273849,6982800
2021-03-15,113.69912562975857,114.60712839393163,113.9912951035748,115.33205668637486,8030000
2021-03-16,114.87329767070821,114.51716040137165,114.59234312722218,114.82043869427116,7961600
2021-03-17,113.9385214776629,114.26528801934985,112.91610247034136,113.41862197710653,9952700
2021-03-18,112.72886258048503,114.27400349479248,113.03200758003267,114.10594809851867,13886100
2021-03-19,112.72722905978883,113.22351527936365,111.54337035457856,112.16115843313,30954300
2021-03-22,111.70260538847336,112.18135575234254,111.51211576018778,112.65621618222166,11700900
2021-03-23,112.25003659575383,112.98092456900702,112.24341647706257,112.64875331965195,8936800
2021-03-24,111.9980581366716,112.72139449472192,111.483428508504,111.86687602203679,11696300
2021-03-25,109.15105571686799,109.70307043768568,108.46568842740689,110.22953674916809,22592500
2021-03-26,110.3937407656525,111.48064227742832,110.47703362691755,112.40116015228705,13541300
2021-03-29,111.68281948506169,112.13121872374899,111.75153977712698,112.62628281023576,10544300
